day_number,floor,process,assigned_trade,planned_remaining,is_valid,task_status,initial_production_rate,actual_efficiency,remain_work,is_rework,today_workload,predecessor_processes,pre_remain_work,trade_available,prerequisites_completed,can_start
132,2,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
132,3,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
132,4,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
132,5,Partition phase 3,Partition,216,TRUE,completed,32,31,0,FALSE,25,Electric conduits in the wall,0,1,TRUE,FALSE
132,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
132,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
132,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
132,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
132,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
132,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
132,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
132,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
132,4,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
132,5,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
132,1,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,1,TRUE,FALSE
132,2,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,1,TRUE,FALSE
132,3,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,1,TRUE,FALSE
132,4,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,1,TRUE,FALSE
132,5,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,0,1,TRUE,TRUE
133,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
133,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
133,3,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
133,4,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
133,5,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
133,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
133,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
133,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
133,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
133,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
133,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
133,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
133,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
133,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
133,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
133,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
133,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
133,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
133,4,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
133,5,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
133,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
133,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
133,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
133,4,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
133,5,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
133,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
133,2,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
133,3,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
133,4,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
133,5,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
133,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
133,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
133,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
133,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
133,4,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
133,5,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
133,1,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
133,2,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
133,3,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
133,4,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
133,5,Wall tiling,Tiling,271,FALSE,in_progress,27,26,245,FALSE,26,Partition phase 3,0,0,TRUE,FALSE
134,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
134,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
134,3,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
134,4,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
134,5,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
134,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
134,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
134,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
134,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
134,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
134,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
134,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
134,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
134,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
134,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
134,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
134,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
134,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
134,4,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
134,5,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
134,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
134,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
134,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
134,4,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
134,5,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
134,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
134,2,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
134,3,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
134,4,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
134,5,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
134,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
134,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
134,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
134,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
134,4,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
134,5,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
134,1,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
134,2,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
134,3,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
134,4,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
134,5,Wall tiling,Tiling,271,TRUE,in_progress,27,25,220,FALSE,25,Partition phase 3,0,0,TRUE,FALSE
135,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
135,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
135,3,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
135,4,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
135,5,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
135,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
135,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
135,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
135,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
135,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
135,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
135,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
135,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
135,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
135,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
135,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
135,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
135,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
135,4,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
135,5,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
135,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
135,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
135,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
135,4,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
135,5,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
135,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
135,2,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
135,3,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
135,4,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
135,5,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
135,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
135,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
135,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
135,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
135,4,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
135,5,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
135,1,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
135,2,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
135,3,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
135,4,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
135,5,Wall tiling,Tiling,271,TRUE,in_progress,27,25,195,FALSE,25,Partition phase 3,0,0,TRUE,FALSE
136,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
136,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
136,3,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
136,4,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
136,5,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
136,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
136,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
136,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
136,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
136,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
136,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
136,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
136,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
136,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
136,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
136,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
136,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
136,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
136,4,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
136,5,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,1,TRUE,FALSE
136,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
136,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
136,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
136,4,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
136,5,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,1,TRUE,FALSE
136,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
136,2,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
136,3,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
136,4,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
136,5,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,1,TRUE,FALSE
136,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
136,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
136,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
136,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
136,4,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
136,5,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
136,1,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
136,2,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
136,3,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
136,4,Wall tiling,Tiling,271,TRUE,completed,27,null,0,null,0,Partition phase 3,0,0,TRUE,FALSE
136,5,Wall tiling,Tiling,271,TRUE,in_progress,27,26,169,FALSE,26,Partition phase 3,0,0,TRUE,FALSE
137,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
137,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
137,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
137,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
137,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
137,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
137,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
137,3,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
137,4,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
137,5,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
